objno_deep2,z_pred
11040834,0.37293688445477663
11018870,0.7661070484258249
11007393,0.6185865090376023
11021220,0.4918380261524784
11032831,0.7024548565412064
13056127,0.6126500763068425
13049747,0.77157843231041
12015439,0.8215405758384287
13032344,1.0895934496974027
12015507,1.0310133872084937
13011789,1.1708820161403228
13049598,0.6464762991337804
12016362,0.896625915462354
13049899,0.9722057502257291
13026472,0.8784162218735349
14023658,0.718904447024323
13003400,0.9437056483775779
12024044,0.9001394614977519
11014382,0.7457450573193006
11014235,0.5293491957699729
12008575,0.54588925674316
14033484,0.7407699357523468
11008352,0.7570005957380763
12025269,0.9760400505140386
13033105,0.9481423200778722
12019339,0.9392730316810395
14022415,0.42453688168178566
11026982,0.6848232053497363
14033134,0.786922393943799
13011072,0.7573641704277752
12007424,0.7537914063389983
13010841,0.7902866434544653
12015560,0.5671801747346661
13056079,0.9857227580061532
11101590,0.44773181543266455
11039245,0.39832032850987187
12019186,0.5750914333008372
14027356,0.7591907528317696
13058245,0.7468326827577941
13049570,0.6084492347154031
13024765,0.6825404079927192
13032747,1.0012916747010758
13018541,0.8586981138951209
12003550,0.8611913248420583
12027507,0.8467222267110154
13010561,0.7974436952362378
11032157,0.23088581383466403
11051004,0.5439466941394394
12003986,0.9227368682637882
11021749,0.9292493404597753
13051207,0.5697651471612639
11026460,0.5860689145707408
13003821,0.7181087071734268
11052315,0.5755338867141365
13040189,0.37009727446029256
11051619,0.4449926667272344
13059429,0.8195753449017152
12005453,0.7449839746831814
12020726,0.3670929399143086
13063409,0.3490205359765917
13042383,0.7382608905419432
14034694,0.7629016564054798
12020404,0.7713894458538214
12024843,0.8084833207479406
12015154,0.7206909196507331
14028559,0.6120310981829028
13042347,0.5194292155727973
14011956,0.9921714119422361
13058170,0.7631068810649233
13011794,0.814322872256172
13048177,0.6774443788747578
11021303,0.26250980440569616
13025646,0.38255279714931034
14006211,0.5726814014145254
13010520,1.106084432573518
14023283,0.8669848899670487
14018224,0.7614643922510564
12011520,0.39752666062031605
11038979,0.6780204583915241
12029890,0.39169786194537004
12016312,0.37198620107667096
14033265,0.553441579866535
12005203,0.5084105671754442
11002200,0.23960856738036143
12016351,0.8478270066751777
14034206,0.9822724479284981
13040878,0.9729360334087875
13025520,0.8876929692944187
13041636,0.4789613809670293
12019233,0.49257577686267023
11047477,1.1015323266436796
13012404,0.7829863984607561
13059322,0.6037018342562223
14013732,0.8822455243753298
14001836,0.6567298222663431
13010765,0.9966433277830677
14016642,0.81357021601913
13020598,0.3483233344503309
12024340,0.5283013907488263
12003490,0.5471205194567874
13041589,1.088879395095446
14011077,0.6387097051719918
11051906,0.4876507225225611
14100569,0.7661070484258249
14028497,0.7743667313509466
14028048,0.8470850846300236
12008170,0.44918541171133686
13047725,0.23763886578942325
12012414,0.9677853620874677
11046499,0.6266496653402296
12004116,0.8396294010886486
14022382,0.42425670086603673
12024253,1.1859565474390183
12007934,0.764927529040502
13063321,0.8325818058871517
13020524,1.2281038926319505
13026042,0.9599908312281301
11026861,0.8878542490603315
13033547,0.6808602307428228
14005496,0.7319280200134148
12009337,0.39559028518263506
12009314,0.7661070484258249
13043565,0.4121679587893935
13034634,1.137955378708496
11040794,0.585441275919261
12024004,0.7992146876166276
11051273,0.7661070484258249
12023331,0.3780886932669027
14021930,0.5540948648189781
13032193,0.30866157851655257
14013785,0.5869176684301614
13035249,0.9328432505184545
12011561,0.998276518243362
12016407,0.7295332486018153
13010539,1.0100222946424615
11032667,1.1904790866068158
13033205,0.4463738848936798
14012216,0.369815599503536
12020903,0.9092828903630072
11045907,0.7661070484258249
13003863,0.7252453688897947
13041633,0.7171677218768356
14016774,0.5086266157399213
14017658,0.7969345408736268
14021938,0.5034782932753811
13057447,0.6541297103594595
13027375,1.1868567826211163
13051176,0.9830910238389283
11045723,0.4941466227483596
13101020,0.8573178314354862
12101421,0.7661070484258249
13058241,0.5771895194499498
13027930,0.4621332023473165
12005326,0.9760700394282108
13043083,0.8061306835385622
11037849,0.4998720700869551
13018986,0.8868641013712556
12003740,0.6100540068399793
13009817,0.3342392672437273
13036568,1.1980216629990252
12019983,1.1644308614590841
13025410,0.560494317064901
14039983,0.5734361212959326
13042412,0.7661070484258249
11032508,0.7150370858172163
12012065,0.9968446084298977
13063490,0.43698280898162717
14024221,0.2369148258435158
13010991,0.8234552220602632
11051456,0.7984746077600304
11020672,0.8409563572958486
14100566,0.6414046633494114
13055074,1.0717627496546422
12017092,1.0414634672119512
12024409,1.0238710234531085
12020984,0.5134186711972146
13058800,0.4073874596071435
14034152,0.38203485776904833
13010107,1.1106316544866417
14012143,0.6642804807795616
12012170,0.6788347226796622
12005063,0.6636096061274529
11021284,0.6057828061687996
11039610,0.3046228567853473
11040153,0.6266264307567827
11045655,0.808745450055191
13050238,0.23767252049091359
13017849,0.1848595360997135
13009718,0.5612224274605133
13019294,0.7851289019174922
13018673,0.48858124569550526
12021367,0.7901237829602284
12015681,0.7731261410368586
13059430,1.0498430351545283
12012425,1.1750150978351168
11026246,1.0621071099278123
13003612,0.6047378277132237
11013638,0.7767426420942027
11031881,0.6272551415171997
11007598,0.7211769364798937
12012218,0.7194149067211545
13033207,0.3241451347394353
12008715,0.9324764500415865
13059362,0.24947036274894732
11032332,0.8029153849741756
13050287,1.0423550588360846
12004417,0.5106590470546744
12020728,0.7661070484258249
13058822,0.6408299618867301
11034074,0.862954234394002
13003141,0.9372906499712574
11027545,0.7530348817756535
11047036,0.2765104294953208
12016993,0.44730269189097766
13003874,0.6899659092780438
12012167,0.7661070484258249
14022769,0.7732927519826132
14006545,0.7106881485178306
13042722,0.7661070484258249
12029182,0.3292470027193003
12020346,0.5818919850938934
12024459,0.9136357463917134
12012031,0.8099061834299174
14012864,0.6390105750649478
12019627,1.006181365964144
13018616,0.5374051518027951
12021344,0.8227906523243463
13010509,0.7010505664204492
13101170,0.9513292395149464
12016224,0.54198297336845
12010897,1.2425480627002767
12019476,0.5355583342663963
12009152,0.7791701529573793
11040071,0.7779783674252965
14100329,0.6217878929725653
14028097,0.5355588319276785
13033517,0.39562213259179074
13063753,0.7411538539798177
13004372,1.2684670584361137
12027512,1.1270200801040429
12101131,1.2261803294310891
14039520,0.9235641723688903
13063099,1.0136565318457182
